quantity,UnitePrice,discount,date,retail price,product_name,area,city
10,99,36,2022-09-25T12:46:26Z,99,product x ,El-Maadi,Cairo
8,99,36,2022-09-25T14:27:28Z,99,product x ,El-Maadi,Cairo
3,89.75,33,2022-03-16T18:42:17Z,89.75,product x ,San Stefano,North
1,45,30,2022-04-01T23:01:57Z,45,product z,San Stefano,North
10,89.75,33,2022-03-15T13:59:03Z,89.75,product x ,Bakos,North
3,89.75,33,2022-03-15T11:58:37Z,89.75,product x ,El-Werdeyan,North
3,45,30,2022-10-22T11:47:43Z,45,product z,El-Werdeyan,North
10,16,21,2022-10-23T12:36:21Z,16,product y,El-Werdeyan,North
5,99,34,2022-11-28T11:31:31Z,99,product x ,El-Werdeyan,North
2,16,2,2023-01-12T22:48:27Z,16,product y,El-Werdeyan,North
2,16,7,2023-01-14T11:52:38Z,16,product y,El-Werdeyan,North
2,89.75,33,2022-03-24T11:52:45Z,89.75,product x ,Moharam Bek,North
10,45,25,2022-03-24T12:06:09Z,45,product z,Moharam Bek,North
4,45,31,2022-10-02T14:56:23Z,45,product z,Moharam Bek,North
4,99,32,2022-11-03T14:37:12Z,99,product x ,Moharam Bek,North
4,99,32,2022-11-19T13:41:21Z,99,product x ,Moharam Bek,North
4,99,32,2022-11-24T14:31:32Z,99,product x ,Moharam Bek,North
3,99,31,2022-12-10T10:57:28Z,99,product x ,Moharam Bek,North
10,45,29,2022-12-10T10:57:29Z,45,product z,Moharam Bek,North
2,99,31,2022-12-12T13:46:05Z,99,product x ,Moharam Bek,North
3,99,31,2022-12-15T13:46:24Z,99,product x ,Moharam Bek,North
7,45,27,2022-12-28T12:07:27Z,45,product z,Moharam Bek,North
5,45,30,2022-11-17T15:10:06Z,45,product z,El-Asafra,North
2,89.75,33,2022-03-15T15:13:01Z,89.75,product x ,Sidy Bishr,North
50,45,27,2022-03-15T17:26:36Z,45,product z,New Cairo,Cairo
1,45,28,2022-03-16T10:59:44Z,45,product z,Hadayek El-Ahram,Giza
3,16,20,2022-03-16T10:02:57Z,16,product y,Sidy Bishr,North
3,89.75,31,2022-03-26T21:15:18Z,99,product x ,Hadayek El-Kobba,Cairo
3,89.75,32,2022-03-29T21:39:21Z,99,product x ,Hadayek El-Kobba,Cairo
10,22,24,2023-01-14T13:32:25Z,0,product y,Loran,North
10,30,22,2023-01-14T13:32:25Z,16,product y,Loran,North
2,89.75,33,2022-06-26T07:38:33Z,99,product x ,El-Seyouf,North
3,99,34,2022-09-25T12:38:32Z,99,product x ,El-Seyouf,North
2,99,33,2022-10-04T10:00:43Z,99,product x ,El-Seyouf,North
2,99,33,2022-10-07T10:39:22Z,99,product x ,El-Seyouf,North
5,45,33,2022-10-07T10:39:26Z,45,product z,El-Seyouf,North
5,16,19,2022-10-10T13:05:31Z,16,product y,El-Seyouf,North
3,99,33,2022-10-11T11:51:51Z,99,product x ,El-Seyouf,North
5,16,21,2022-10-17T11:42:12Z,16,product y,El-Seyouf,North
4,99,34,2022-10-17T11:44:07Z,99,product x ,El-Seyouf,North
5,45,33,2022-10-17T11:49:05Z,45,product z,El-Seyouf,North
10,16,21,2022-10-17T11:58:39Z,16,product y,El-Seyouf,North
5,45,30,2022-10-22T08:46:47Z,45,product z,El-Seyouf,North
6,45,29,2022-10-23T12:24:45Z,45,product z,El-Seyouf,North
10,16,20,2022-10-26T10:57:28Z,16,product y,El-Seyouf,North
1,45,30,2022-11-01T11:37:38Z,45,product z,El-Seyouf,North
5,45,31,2022-11-05T13:26:40Z,45,product z,El-Seyouf,North
3,16,13,2022-11-05T13:26:40Z,16,product y,El-Seyouf,North
3,45,30,2022-11-08T15:18:45Z,45,product z,El-Seyouf,North
2,45,30,2022-11-08T15:19:38Z,45,product z,El-Seyouf,North
4,45,31,2022-11-12T11:06:29Z,45,product z,El-Seyouf,North
5,16,14,2022-11-15T07:13:36Z,16,product y,El-Seyouf,North
4,45,31,2022-11-15T07:22:23Z,45,product z,El-Seyouf,North
5,45,31,2022-11-24T16:25:15Z,45,product z,El-Seyouf,North
3,45,31,2022-11-29T18:25:47Z,45,product z,El-Seyouf,North
4,99,33,2022-12-01T15:09:33Z,99,product x ,El-Seyouf,North
15,16,9,2022-12-04T16:35:41Z,16,product y,El-Seyouf,North
7,45,30,2022-12-24T10:23:18Z,45,product z,El-Seyouf,North
10,99,36,2022-09-18T19:59:07Z,99,product x ,Nasr City,Cairo
3,89.75,33,2022-03-18T11:08:20Z,89.75,product x ,El-Seyouf,North
5,89.75,31,2022-03-19T01:12:38Z,99,product x ,Nasr City,Cairo
10,16,1,2022-04-16T22:03:04Z,16,product y,Nasr City,Cairo
1,89.75,30,2022-03-21T13:04:03Z,89.75,product x ,Moharam Bek,North
5,16,1,2022-03-31T12:01:22Z,16,product y,El-Ibrahimia,North
5,89.75,32,2022-04-17T09:24:34Z,99,product x ,El-Ibrahimia,North
7,89.75,34,2022-04-18T12:32:42Z,99,product x ,El-Ibrahimia,North
15,89.75,32,2022-05-10T18:06:18Z,99,product x ,El-Ibrahimia,North
15,16,0,2022-05-16T09:32:35Z,16,product y,El-Ibrahimia,North
10,89.75,33,2022-07-12T11:08:43Z,99,product x ,El-Ibrahimia,North
4,16,7,2022-07-28T09:52:33Z,16,product y,El-Ibrahimia,North
5,99,31,2022-08-17T07:46:51Z,99,product x ,El-Ibrahimia,North
5,99,32,2022-09-03T14:14:08Z,99,product x ,El-Ibrahimia,North
5,99,32,2022-09-10T08:55:53Z,99,product x ,El-Ibrahimia,North
5,99,33,2022-10-04T09:30:35Z,99,product x ,El-Ibrahimia,North
3,45,33,2022-10-08T08:59:14Z,45,product z,El-Ibrahimia,North
3,99,33,2022-10-26T07:40:38Z,99,product x ,El-Ibrahimia,North
10,99,32,2022-11-09T08:44:12Z,99,product x ,El-Ibrahimia,North
7,45,30,2022-11-13T08:03:45Z,45,product z,El-Ibrahimia,North
5,45,30,2022-12-04T13:40:23Z,45,product z,El-Ibrahimia,North
5,99,32,2022-12-07T08:07:15Z,99,product x ,El-Ibrahimia,North
3,99,32,2022-12-31T08:55:45Z,0,product x ,El-Ibrahimia,North
1,99,32,2023-01-07T08:52:31Z,99,product x ,El-Ibrahimia,North
8,45,28,2023-01-16T10:15:48Z,45,product z,El-Ibrahimia,North
1,99,27,2023-01-17T08:13:12Z,99,product x ,El-Ibrahimia,North
1,45,29,2022-03-24T11:17:24Z,45,product z,Nasr City,Cairo
1,45,29,2022-04-02T09:05:01Z,45,product z,Nasr City,Cairo
3,89.75,32,2022-04-06T12:41:28Z,99,product x ,Nasr City,Cairo
1,89.75,32,2022-04-09T10:12:37Z,99,product x ,Nasr City,Cairo
1,45,31,2022-04-09T10:12:37Z,45,product z,Nasr City,Cairo
1,45,30,2022-05-21T10:45:43Z,45,product z,Nasr City,Cairo
1,16,16.1,2022-10-27T21:21:05Z,16,product y,Nasr City,Cairo
1,89.75,32,2022-04-07T02:40:02Z,99,product x ,El-Sheikh Zayed,Giza
1,89.75,32,2022-04-14T23:01:39Z,99,product x ,El-Sheikh Zayed,Giza
3,16,3,2022-04-25T23:42:56Z,16,product y,El-Sheikh Zayed,Giza
3,16,3,2022-04-26T23:53:55Z,16,product y,El-Sheikh Zayed,Giza
1,89.75,30,2022-04-27T07:34:58Z,99,product x ,El-Sheikh Zayed,Giza
3,16,3,2022-04-27T21:47:21Z,16,product y,El-Sheikh Zayed,Giza
5,16,3,2022-04-29T23:44:21Z,16,product y,El-Sheikh Zayed,Giza
3,16,3,2022-05-06T23:13:35Z,16,product y,El-Sheikh Zayed,Giza
5,45,24,2022-05-14T17:45:21Z,45,product z,El-Sheikh Zayed,Giza
2,89.75,32,2022-05-14T17:45:22Z,99,product x ,El-Sheikh Zayed,Giza
2,16,1,2022-05-17T07:26:42Z,16,product y,El-Sheikh Zayed,Giza
5,16,4,2022-07-02T09:13:50Z,16,product y,El-Sheikh Zayed,Giza
3,16,2,2022-07-02T09:13:51Z,16,product y,El-Sheikh Zayed,Giza
5,16,8,2022-07-02T09:13:52Z,16,product y,El-Sheikh Zayed,Giza
1,89.75,31,2022-07-04T09:40:12Z,99,product x ,El-Sheikh Zayed,Giza
1,89.75,31,2022-07-04T09:40:12Z,99,product x ,El-Sheikh Zayed,Giza
2,16,9,2022-07-07T21:55:20Z,16,product y,El-Sheikh Zayed,Giza
2,16,9,2022-07-18T12:00:40Z,16,product y,El-Sheikh Zayed,Giza
5,16,9,2022-07-26T20:11:24Z,16,product y,El-Sheikh Zayed,Giza
7,16,9,2022-07-27T23:05:13Z,16,product y,El-Sheikh Zayed,Giza
4,99,30,2022-08-01T10:29:01Z,99,product x ,El-Sheikh Zayed,Giza
5,16,13,2022-08-15T22:14:55Z,16,product y,El-Sheikh Zayed,Giza
1,99,33,2022-08-21T22:46:09Z,99,product x ,El-Sheikh Zayed,Giza
3,45,34,2022-09-14T14:35:47Z,45,product z,El-Sheikh Zayed,Giza
1,99,36,2022-09-22T09:31:47Z,99,product x ,El-Sheikh Zayed,Giza
3,99,36,2022-09-26T10:19:46Z,99,product x ,El-Sheikh Zayed,Giza
2,99,34,2022-10-01T22:29:30Z,99,product x ,El-Sheikh Zayed,Giza
2,45,34,2022-10-04T13:30:47Z,45,product z,El-Sheikh Zayed,Giza
2,99,34,2022-10-04T13:30:47Z,99,product x ,El-Sheikh Zayed,Giza
3,45,34,2022-10-17T21:04:22Z,45,product z,El-Sheikh Zayed,Giza
5,99,35,2022-10-17T21:04:22Z,99,product x ,El-Sheikh Zayed,Giza
3,45,29,2022-11-11T22:52:51Z,45,product z,El-Sheikh Zayed,Giza
3,99,35,2022-11-11T22:52:53Z,99,product x ,El-Sheikh Zayed,Giza
2,99,34,2022-11-16T22:31:26Z,99,product x ,El-Sheikh Zayed,Giza
1,45,29,2022-11-19T10:39:57Z,45,product z,El-Sheikh Zayed,Giza
2,99,36,2022-11-29T20:16:42Z,99,product x ,El-Sheikh Zayed,Giza
5,45,32,2022-12-12T22:57:23Z,45,product z,El-Sheikh Zayed,Giza
2,99,34,2022-12-17T22:16:54Z,99,product x ,El-Sheikh Zayed,Giza
5,99,35,2022-12-25T22:17:04Z,99,product x ,El-Sheikh Zayed,Giza
20,16,1,2022-04-10T13:48:30Z,16,product y,New Cairo,Cairo
3,16,1,2022-05-14T13:00:46Z,16,product y,New Cairo,Cairo
100,16,21,2022-10-21T22:14:36Z,16,product y,New Cairo,Cairo
2,99,36,2022-11-09T11:46:22Z,99,product x ,Nasr City,Cairo
2,45,28,2022-03-20T12:32:27Z,45,product z,Nasr City,Cairo
1,45,29,2022-03-29T00:07:08Z,45,product z,Nasr City,Cairo
2,89.75,32,2022-03-30T01:20:03Z,99,product x ,Nasr City,Cairo
2,45,29,2022-03-31T02:51:17Z,45,product z,Nasr City,Cairo
3,45,29,2022-04-02T02:27:45Z,45,product z,Nasr City,Cairo
1,89.75,32,2022-04-03T00:51:49Z,99,product x ,Nasr City,Cairo
2,89.75,32,2022-04-13T07:57:25Z,99,product x ,Nasr City,Cairo
2,89.75,32,2022-04-14T02:05:57Z,99,product x ,Nasr City,Cairo
2,89.75,32,2022-04-18T03:05:16Z,99,product x ,Nasr City,Cairo
2,89.75,32,2022-04-28T08:59:01Z,99,product x ,Nasr City,Cairo
3,45,31,2022-04-30T08:59:30Z,45,product z,Nasr City,Cairo
2,45,28,2022-05-11T23:31:10Z,45,product z,Nasr City,Cairo
1,89.75,30,2022-05-17T10:10:42Z,99,product x ,Nasr City,Cairo
1,89.75,30,2022-05-18T10:32:25Z,99,product x ,Nasr City,Cairo
2,45,27,2022-05-23T13:53:58Z,45,product z,Nasr City,Cairo
2,45,27,2022-05-24T02:06:39Z,45,product z,Nasr City,Cairo
5,89.75,31,2022-05-29T09:00:56Z,99,product x ,Nasr City,Cairo
2,89.75,31,2022-05-30T23:08:41Z,99,product x ,Nasr City,Cairo
5,89.75,31,2022-05-31T12:43:55Z,99,product x ,Nasr City,Cairo
20,89.75,31,2022-03-18T18:45:40Z,99,product x ,,Cairo
1,89.75,32,2022-05-05T11:58:18Z,99,product x ,Nasr City,Cairo
5,16,7,2022-12-07T08:19:09Z,16,product y,Nasr City,Cairo
4,99,34,2022-12-08T12:07:42Z,99,product x ,Moharam Bek,North
10,89.75,33,2022-03-18T00:03:32Z,89.75,product x ,Sidy Bishr,North
5,89.75,33,2022-03-18T13:39:30Z,89.75,product x ,Sidy Bishr,North
1,89.75,33,2022-03-18T11:43:39Z,89.75,product x ,El-Mandara,North
1,89.75,33,2022-03-24T09:21:08Z,89.75,product x ,El-Mandara,North
1,89.75,33,2022-03-24T12:00:49Z,89.75,product x ,El-Mandara,North
50,45,31,2022-04-19T09:19:21Z,45,product z,Shoubra,Cairo
50,89.75,32,2022-04-24T09:48:29Z,99,product x ,Shoubra,Cairo
10,89.75,32,2022-04-06T13:36:33Z,99,product x ,Heliopolis,Cairo
10,89.75,32,2022-04-14T13:51:29Z,99,product x ,Heliopolis,Cairo
5,45,31,2022-04-17T00:23:09Z,45,product z,Heliopolis,Cairo
10,89.75,32,2022-04-17T13:50:11Z,99,product x ,Heliopolis,Cairo
6,45,31,2022-04-30T13:54:49Z,45,product z,Heliopolis,Cairo
3,16,1,2022-05-16T14:59:01Z,16,product y,Heliopolis,Cairo
10,99,35,2022-08-23T11:50:42Z,99,product x ,El-Agamy,North
10,99,35,2022-08-23T15:17:02Z,99,product x ,El-Agamy,North
1,89.75,31,2022-07-03T11:16:50Z,99,product x ,El-Ibrahimia,North
1,99,32,2022-09-13T14:09:34Z,99,product x ,El-Ibrahimia,North
1,99,32,2022-10-27T08:44:54Z,99,product x ,El-Ibrahimia,North
3,45,30,2022-11-07T10:54:16Z,45,product z,El-Ibrahimia,North
1,99,32,2022-12-19T14:04:51Z,99,product x ,El-Ibrahimia,North
3,16,7,2022-08-03T22:54:37Z,16,product y,El-Agamy,North
2,16,10,2022-08-14T03:12:26Z,0,product y,El-Agamy,North
1,45,33,2022-09-05T23:43:46Z,45,product z,El-Agamy,North
2,99,38,2022-09-07T01:16:37Z,0,product x ,El-Agamy,North
1,16,14,2022-10-02T09:26:15Z,16,product y,El-Agamy,North
12,16,13,2022-11-08T16:26:22Z,22,product y,Faisal,Giza
30,89.75,32,2022-04-09T13:42:09Z,99,product x ,Ain Shams,Cairo
30,45,31,2022-04-09T13:42:09Z,45,product z,Ain Shams,Cairo
2,16,1,2022-04-18T07:50:19Z,16,product y,Ain Shams,Cairo
30,89.75,32,2022-04-30T12:32:47Z,99,product x ,Ain Shams,Cairo
1,89.75,31,2022-03-23T10:54:32Z,99,product x ,Nasr City,Cairo
1,45,29,2022-04-01T20:16:40Z,45,product z,Nasr City,Cairo
1,45,31,2022-04-09T09:35:51Z,45,product z,Nasr City,Cairo
1,89.75,32,2022-04-10T08:53:25Z,99,product x ,Nasr City,Cairo
1,89.75,32,2022-04-12T16:21:14Z,99,product x ,Nasr City,Cairo
2,16,19,2022-10-02T09:21:11Z,16,product y,Nasr City,Cairo
1,45,33,2022-10-03T09:53:39Z,45,product z,Nasr City,Cairo
1,99,33,2022-10-03T12:49:52Z,99,product x ,Nasr City,Cairo
1,45,32,2022-10-05T09:36:57Z,45,product z,Nasr City,Cairo
1,99,33,2022-10-05T09:36:57Z,99,product x ,Nasr City,Cairo
2,99,36,2022-12-13T11:06:27Z,99,product x ,Nasr City,Cairo
6,99,36,2022-12-17T11:57:31Z,99,product x ,Nasr City,Cairo
5,99,36,2022-12-25T08:13:27Z,99,product x ,Nasr City,Cairo
4,99,33,2023-01-15T10:46:03Z,99,product x ,Nasr City,Cairo
1,16,0,2022-04-01T23:48:23Z,16,product y,El-Seyouf,North
1,16,0,2022-04-04T09:59:14Z,16,product y,El-Seyouf,North
1,89.75,32,2022-04-06T00:03:20Z,89.75,product x ,El-Seyouf,North
2,16,4,2022-07-05T23:37:09Z,16,product y,Moharam Bek,North
15,89.75,31,2022-05-11T12:40:42Z,89.75,product x ,Al Sulaimaniyah,North
3,45,30,2022-03-28T15:28:05Z,45,product z,El-Seyouf,North
3,99,28,2022-08-22T21:30:14Z,99,product x ,Smouha,North
3,45,30,2022-08-23T16:12:33Z,45,product z,Smouha,North
2,89.75,27,2022-07-20T15:39:47Z,89.75,product x ,El-Ibrahimia,North
1,99,32,2022-11-02T15:41:09Z,99,product x ,El-Ibrahimia,North
3,99,34,2022-11-15T19:52:10Z,99,product x ,El-Ibrahimia,North
20,99,31,2022-08-09T01:29:37Z,99,product x ,El-Asafra,North
3,45,31,2022-04-26T09:28:31Z,45,product z,Ain Shams,Cairo
2,89.75,32,2022-04-27T11:07:32Z,99,product x ,Ain Shams,Cairo
2,89.75,32,2022-04-30T12:01:33Z,99,product x ,Ain Shams,Cairo
4,89.75,30,2022-05-23T13:27:48Z,99,product x ,Ain Shams,Cairo
2,89.75,30,2022-05-26T07:17:44Z,99,product x ,Ain Shams,Cairo
4,89.75,32,2022-05-28T13:15:13Z,99,product x ,Ain Shams,Cairo
5,99,36,2022-09-20T08:59:49Z,99,product x ,Ain Shams,Cairo
1,45,33,2022-09-20T15:31:39Z,45,product z,Ain Shams,Cairo
2,99,32,2022-11-20T09:02:40Z,99,product x ,Ain Shams,Cairo
15,99,35,2022-09-06T11:02:01Z,99,product x ,Dokki and Mohandessin,Giza
5,16,3,2022-04-13T08:02:50Z,16,product y,Heliopolis,Cairo
30,89.75,32,2022-04-13T08:03:55Z,99,product x ,Heliopolis,Cairo
5,16,1,2022-05-21T11:54:10Z,16,product y,Heliopolis,Cairo
3,89.75,33,2022-03-24T13:39:09Z,89.75,product x ,Bakos,North
7,16,6,2022-07-24T14:17:25Z,22,product y,Nasr City,Cairo
3,99,33,2022-11-24T09:41:39Z,99,product x ,El-Agamy,North
2,45,30,2022-12-31T10:12:47Z,45,product z,El-Agamy,North
2,45,31,2023-01-12T10:17:26Z,45,product z,El-Agamy,North
1,89.75,32,2022-03-28T14:52:49Z,99,product x ,New Cairo,Cairo
20,89.75,32,2022-03-30T14:50:23Z,99,product x ,El-Zaitoun,Cairo
20,99,36,2022-09-19T14:07:30Z,99,product x ,El-Zaitoun,Cairo
10,45,29,2022-03-28T22:27:18Z,45,product z,El-Obour City,Cairo
3,89.75,32,2022-03-29T22:33:19Z,99,product x ,El-Obour City,Cairo
5,89.75,32,2022-04-03T23:40:15Z,99,product x ,El-Obour City,Cairo
6,99,33,2022-10-02T13:14:31Z,99,product x ,El-Sheikh Zayed,Giza
20,99,29,2022-10-04T15:54:39Z,99,product x ,El-Sheikh Zayed,Giza
50,89.75,33,2022-05-11T15:15:04Z,99,product x ,El-Haram,Giza
20,89.75,29,2022-05-19T15:36:57Z,99,product x ,El-Haram,Giza
10,89.75,31,2022-05-26T22:50:50Z,99,product x ,El-Sheikh Zayed,Giza
10,99,29,2022-07-28T22:23:41Z,99,product x ,El-Sheikh Zayed,Giza
20,16,9,2022-08-14T22:11:01Z,16,product y,El-Sheikh Zayed,Giza
20,16,18,2022-09-03T21:47:23Z,16,product y,El-Sheikh Zayed,Giza
10,45,33,2022-09-09T21:51:15Z,45,product z,El-Sheikh Zayed,Giza
10,99,33,2022-09-14T22:04:42Z,99,product x ,El-Sheikh Zayed,Giza
20,16,20,2022-09-21T22:29:17Z,16,product y,El-Sheikh Zayed,Giza
20,99,36,2022-09-27T00:28:15Z,99,product x ,El-Sheikh Zayed,Giza
5,16,16,2022-10-01T21:54:14Z,16,product y,El-Sheikh Zayed,Giza
20,16,20,2022-10-01T21:54:17Z,22,product y,El-Sheikh Zayed,Giza
10,45,34,2022-10-03T22:59:52Z,45,product z,El-Sheikh Zayed,Giza
4,99,34,2022-10-17T14:20:48Z,99,product x ,El-Sheikh Zayed,Giza
4,99,34,2022-10-17T14:51:49Z,99,product x ,El-Sheikh Zayed,Giza
5,99,34,2022-10-19T00:15:58Z,99,product x ,El-Sheikh Zayed,Giza
10,16,21,2022-10-21T22:29:30Z,16,product y,El-Sheikh Zayed,Giza
5,99,34,2022-10-22T23:38:50Z,99,product x ,El-Sheikh Zayed,Giza
3,45,30,2022-10-25T17:29:41Z,45,product z,El-Sheikh Zayed,Giza
5,16,20,2022-10-26T22:09:28Z,16,product y,El-Sheikh Zayed,Giza
4,99,34,2022-10-27T21:29:27Z,99,product x ,El-Sheikh Zayed,Giza
5,16,16,2022-10-28T21:23:08Z,16,product y,El-Sheikh Zayed,Giza
5,16,20,2022-10-28T21:23:09Z,16,product y,El-Sheikh Zayed,Giza
5,16,16,2022-10-28T21:23:09Z,16,product y,El-Sheikh Zayed,Giza
2,99,35,2022-11-01T01:57:31Z,99,product x ,El-Sheikh Zayed,Giza
10,16,12,2022-11-03T23:02:56Z,16,product y,El-Sheikh Zayed,Giza
5,16,8,2022-11-03T23:02:57Z,16,product y,El-Sheikh Zayed,Giza
3,99,35,2022-11-04T22:46:12Z,99,product x ,El-Sheikh Zayed,Giza
4,99,35,2022-11-06T00:52:10Z,99,product x ,El-Sheikh Zayed,Giza
5,45,28,2022-11-06T00:52:11Z,45,product z,El-Sheikh Zayed,Giza
5,16,13,2022-11-11T00:10:19Z,16,product y,El-Sheikh Zayed,Giza
1,99,35,2022-11-11T00:10:19Z,99,product x ,El-Sheikh Zayed,Giza
10,16,13,2022-11-11T00:10:19Z,16,product y,El-Sheikh Zayed,Giza
3,99,35,2022-11-11T00:10:20Z,99,product x ,El-Sheikh Zayed,Giza
1,99,34,2022-11-11T00:10:20Z,99,product x ,El-Sheikh Zayed,Giza
3,45,31,2022-11-11T23:02:07Z,45,product z,El-Sheikh Zayed,Giza
1,99,34,2022-11-16T00:44:45Z,99,product x ,El-Sheikh Zayed,Giza
1,99,32,2022-11-16T00:44:45Z,99,product x ,El-Sheikh Zayed,Giza
5,16,12,2022-11-17T00:53:12Z,22,product y,El-Sheikh Zayed,Giza
5,16,11,2022-11-17T00:53:14Z,16,product y,El-Sheikh Zayed,Giza
5,22,12,2022-11-17T01:17:45Z,22,product y,El-Sheikh Zayed,Giza
3,99,34,2022-11-18T01:13:02Z,99,product x ,El-Sheikh Zayed,Giza
3,16,11,2022-11-18T01:13:02Z,16,product y,El-Sheikh Zayed,Giza
2,99,32,2022-11-18T01:13:03Z,99,product x ,El-Sheikh Zayed,Giza
1,99,34,2022-11-18T01:44:03Z,99,product x ,El-Sheikh Zayed,Giza
3,16,7,2022-11-18T01:44:03Z,16,product y,El-Sheikh Zayed,Giza
2,99,32,2022-11-18T01:44:03Z,99,product x ,El-Sheikh Zayed,Giza
5,16,12,2022-11-18T01:44:04Z,22,product y,El-Sheikh Zayed,Giza
2,99,34,2022-11-18T01:44:04Z,99,product x ,El-Sheikh Zayed,Giza
1,99,31,2022-11-18T01:44:05Z,99,product x ,El-Sheikh Zayed,Giza
3,22,12,2022-11-18T01:44:05Z,22,product y,El-Sheikh Zayed,Giza
3,45,29,2022-11-19T23:10:25Z,45,product z,El-Sheikh Zayed,Giza
2,99,34,2022-11-21T00:12:47Z,99,product x ,El-Sheikh Zayed,Giza
5,16,9,2022-11-22T08:25:09Z,22,product y,El-Sheikh Zayed,Giza
3,99,36,2022-11-27T23:58:47Z,99,product x ,El-Sheikh Zayed,Giza
2,99,36,2022-11-28T23:45:17Z,99,product x ,El-Sheikh Zayed,Giza
5,16,9,2022-11-28T23:45:17Z,16,product y,El-Sheikh Zayed,Giza
10,16,9,2022-11-28T23:45:18Z,22,product y,El-Sheikh Zayed,Giza
2,99,36,2022-11-28T23:45:19Z,99,product x ,El-Sheikh Zayed,Giza
10,16,9,2022-11-28T23:45:20Z,22,product y,El-Sheikh Zayed,Giza
1,99,36,2022-11-30T00:29:12Z,99,product x ,El-Sheikh Zayed,Giza
2,99,34,2022-12-03T08:27:32Z,99,product x ,El-Sheikh Zayed,Giza
5,16,9,2022-12-04T23:48:18Z,22,product y,El-Sheikh Zayed,Giza
5,22,21,2022-12-04T23:48:20Z,22,product y,El-Sheikh Zayed,Giza
5,16,9,2022-12-05T22:27:35Z,16,product y,El-Sheikh Zayed,Giza
5,16,7,2022-12-05T22:27:37Z,16,product y,El-Sheikh Zayed,Giza
5,16,5,2022-12-05T22:27:37Z,16,product y,El-Sheikh Zayed,Giza
5,16,6,2022-12-05T22:27:37Z,16,product y,El-Sheikh Zayed,Giza
5,16,7,2022-12-05T22:27:38Z,16,product y,El-Sheikh Zayed,Giza
2,99,35,2022-12-06T10:38:05Z,99,product x ,El-Sheikh Zayed,Giza
5,16,9,2022-12-14T00:20:53Z,16,product y,El-Sheikh Zayed,Giza
5,16,8,2022-12-14T00:20:53Z,16,product y,El-Sheikh Zayed,Giza
10,22,19,2022-12-17T08:57:05Z,22,product y,El-Sheikh Zayed,Giza
2,99,34,2022-12-18T21:32:17Z,99,product x ,El-Sheikh Zayed,Giza
2,99,34,2022-12-18T21:32:21Z,99,product x ,El-Sheikh Zayed,Giza
10,22,22,2022-12-18T21:32:24Z,22,product y,El-Sheikh Zayed,Giza
1,99,34,2022-12-19T22:07:00Z,99,product x ,El-Sheikh Zayed,Giza
5,22,22,2022-12-19T22:07:01Z,22,product y,El-Sheikh Zayed,Giza
2,99,34,2022-12-21T22:32:39Z,99,product x ,El-Sheikh Zayed,Giza
2,99,34,2022-12-21T22:32:42Z,99,product x ,El-Sheikh Zayed,Giza
2,99,34,2022-12-21T22:32:44Z,99,product x ,El-Sheikh Zayed,Giza
3,99,35,2022-12-24T01:02:41Z,99,product x ,El-Sheikh Zayed,Giza
5,16,5,2022-12-24T22:55:48Z,16,product y,El-Sheikh Zayed,Giza
10,22,19,2022-12-24T22:55:48Z,22,product y,El-Sheikh Zayed,Giza
5,16,7,2022-12-24T22:55:49Z,22,product y,El-Sheikh Zayed,Giza
5,16,7,2022-12-24T22:55:49Z,16,product y,El-Sheikh Zayed,Giza
5,16,7,2022-12-24T22:55:50Z,16,product y,El-Sheikh Zayed,Giza
5,16,6,2022-12-24T22:55:51Z,16,product y,El-Sheikh Zayed,Giza
2,45,31,2022-12-26T23:43:15Z,45,product z,El-Sheikh Zayed,Giza
2,45,31,2022-12-26T23:43:17Z,45,product z,El-Sheikh Zayed,Giza
2,45,31,2022-12-26T23:43:19Z,45,product z,El-Sheikh Zayed,Giza
2,45,29,2022-12-26T23:43:21Z,45,product z,El-Sheikh Zayed,Giza
2,99,35,2023-01-01T23:57:33Z,99,product x ,El-Sheikh Zayed,Giza
10,16,7,2023-01-07T23:03:21Z,16,product y,El-Sheikh Zayed,Giza
10,16,6,2023-01-07T23:03:22Z,16,product y,El-Sheikh Zayed,Giza
1,99,35,2023-01-09T22:44:33Z,99,product x ,El-Sheikh Zayed,Giza
1,99,34,2023-01-09T22:44:35Z,99,product x ,El-Sheikh Zayed,Giza
1,99,34,2023-01-09T22:44:37Z,99,product x ,El-Sheikh Zayed,Giza
5,16,9,2023-01-14T23:46:46Z,16,product y,El-Sheikh Zayed,Giza
2,99,32,2023-01-14T23:46:47Z,99,product x ,El-Sheikh Zayed,Giza
2,99,28,2023-01-14T23:46:53Z,99,product x ,El-Sheikh Zayed,Giza
2,99,33,2023-01-14T23:46:54Z,99,product x ,El-Sheikh Zayed,Giza
5,22,24,2023-01-14T23:46:54Z,22,product y,El-Sheikh Zayed,Giza
5,22,26,2023-01-15T23:45:59Z,22,product y,El-Sheikh Zayed,Giza
5,16,7,2023-01-15T23:46:00Z,16,product y,El-Sheikh Zayed,Giza
100,99,36,2022-11-02T11:10:12Z,99,product x ,Nasr City,Cairo
5,16,20,2022-11-08T20:42:13Z,16,product y,Nasr City,Cairo
5,16,20,2022-11-08T20:48:39Z,16,product y,Nasr City,Cairo
2,99,34,2022-12-06T10:23:54Z,99,product x ,Nasr City,Cairo
4,45,27,2022-10-24T09:29:40Z,45,product z,Imbaba,Giza
